sms_text,category,amount
Your Axis bank UPI ID abc@axis debited INR 45 for tea at Tea Stall. Ref No: TEA1122.,Food,45.0
Kotak Mahindra UPI payment INR 210.75 for Pizza Hut order. Ref: PIZ3456.,Food,210.75
Paytm Payments Bank UPI txn INR 95.20 to Local Tea Stall. Ref ID: LTS7788.,Food,95.2
PhonePe UPI debit of INR 150 for Swiggy dessert combo. Ref: DESS1234.,Food,150.0
Your HDFC UPI ID xyz@hdfc debited INR 560.00 for DMart grocery purchase. Ref: GRC9876.,Groceries,560.0
SBI UPI txn INR 420.50 for Blinkit delivery. Ref ID: BLK3456.,Groceries,420.5
ICICI UPI payment INR 310.75 to Zepto. Transaction Ref: ZPT8899.,Groceries,310.75
Axis bank UPI debit INR 275 for Local Kirana shop. Ref No: KIR1234.,Groceries,275.0
Kotak Mahindra UPI payment INR 199.99 for Freshmart groceries. Ref: FRM5678.,Groceries,199.99
Paytm UPI txn INR 845.30 for Big Bazaar shopping. Ref ID: BBZ1122.,Groceries,845.3
PhonePe UPI debit INR 130 for online grocery Zepto order. Ref: ZPT4455.,Groceries,130.0
Your HDFC UPI ID xyz@hdfc debited INR 560.25 for Uber ride. Ref: UBR9876.,Travel,560.25
SBI UPI txn INR 350.00 for Rapido bike ride. Ref ID: RAP1234.,Travel,350.0
ICICI UPI payment INR 1200.50 for IRCTN train ticket. Ref: IRCTC5678.,Travel,1200.5
Axis bank UPI debit INR 95.75 at Indian Oil Petrol Bunk. Ref No: PBN3344.,Travel,95.75
Kotak Mahindra UPI payment INR 78.40 for petrol at HP Petrol Pump. Ref: HPP5566.,Travel,78.4
Paytm UPI txn INR 250.00 for UberPOOL. Ref ID: UBP7788.,Travel,250.0
PhonePe UPI debit INR 420.60 for Rapido scooter. Ref: RAP8899.,Travel,420.6
"Your HDFC UPI ID xyz@hdfc debited INR 1,250.00 for flight booking via IRCTC. Ref: FLT3344.",Travel,1250.0
SBI UPI txn INR 650.75 for Delhi Metro recharge. Ref ID: MET1234.,Travel,650.75
ICICI UPI payment INR 85.00 for petrol at Bharat Petroleum. Ref: BPA5678.,Travel,85.0
Axis bank UPI debit INR 210.30 for UberX ride. Ref No: UBR9900.,Travel,210.3
Kotak Mahindra UPI payment INR 180.00 for Rapido ride to airport. Ref: RAP1122.,Travel,180.0
Paytm UPI txn INR 75.50 for fuel at Reliance Fuel. Ref ID: RFL3344.,Travel,75.5
"PhonePe UPI debit INR 1,100.00 for IRCTC AC ticket. Ref: IRCTC7788.",Travel,1100.0
"Your HDFC UPI ID xyz@hdfc debited INR 2,500.00 for hospital bill payment. Ref: HSP1234.",Medical,2500.0
"SBI UPI txn INR 1,150.75 for pharmacy purchase. Ref ID: PHM5678.",Medical,1150.75
"ICICI UPI payment INR 3,200.50 for MRI scan at City Hospital. Ref: MRI8899.",Medical,3200.5
Axis bank UPI debit INR 950.00 for lab tests at Medilab. Ref No: LAB1122.,Medical,950.0
Kotak Mahindra UPI payment INR 420.30 for dental treatment. Ref: DNT3344.,Medical,420.3
Paytm UPI txn INR 780.20 for medicine purchase at Apollo Pharmacy. Ref ID: APH5566.,Medical,780.2
"PhonePe UPI debit INR 1,050.00 for physiotherapy session. Ref: PHY7788.",Medical,1050.0
"Your HDFC UPI ID xyz@hdfc debited INR 1,200.00 for electricity bill payment. Ref: ELE1234.",Bills,1200.0
SBI UPI txn INR 650.25 for water bill. Ref ID: WTR5678.,Bills,650.25
ICICI UPI payment INR 350.75 for mobile recharge. Ref: MOB8899.,Bills,350.75
Axis bank UPI debit INR 540.00 for DTH recharge. Ref No: DTH1122.,Bills,540.0
Kotak Mahindra UPI payment INR 780.30 for gas cylinder refill. Ref: GAS3344.,Bills,780.3
Paytm UPI txn INR 210.20 for broadband bill. Ref ID: BBR5566.,Bills,210.2
"PhonePe UPI debit INR 1,050.00 for electricity bill (June). Ref: ELE7788.",Bills,1050.0
Your HDFC UPI ID xyz@hdfc debited INR 300.00 for Netflix subscription. Ref: SUB1234.,Others,300.0
SBI UPI txn INR 150.75 for charity donation to Red Cross. Ref ID: CHR5678.,Others,150.75
"ICICI UPI payment INR 2,500.00 for online shopping at Amazon. Ref: AMZ8899.",Others,2500.0
"Axis bank UPI debit INR 1,200.00 for gym membership renewal. Ref No: GYM1122.",Others,1200.0
Kotak Mahindra UPI payment INR 950.40 for movie tickets (BookMyShow). Ref: MVS3344.,Others,950.4
Paytm UPI txn INR 75.60 for coffee at Starbucks. Ref ID: STB5566.,Food,75.6
"PhonePe UPI debit INR 1,800.00 for insurance premium payment. Ref: INS7788.",Others,1800.0
Your HDFC UPI ID xyz@hdfc debited INR 500.00 for Swiggy order #98765. Ref: SWG1122.,Food,500.0
SBI UPI txn INR 420.35 for Blinkit grocery delivery. Ref ID: BLK3344.,Groceries,420.35
ICICI UPI payment INR 275.00 for Uber ride to office. Ref: UBR5566.,Travel,275.0
"Axis bank UPI debit INR 1,050.75 for hospital OPD fees. Ref No: HSP7788.",Medical,1050.75
Kotak Mahindra UPI payment INR 650.00 for electricity bill (May). Ref: ELE9900.,Bills,650.0
Paytm UPI txn INR 85.20 for tea at local stall. Ref ID: TEA2211.,Food,85.2
"PhonePe UPI debit INR 1,250.00 for IRCTC train ticket (2A). Ref: IRCTC3322.",Travel,1250.0
Your HDFC UPI ID xyz@hdfc debited INR 320.00 for Zomato order #44556. Ref: ZOM4433.,Food,320.0
SBI UPI txn INR 199.99 for DMart groceries. Ref ID: DMR5544.,Groceries,199.99
ICICI UPI payment INR 780.50 for petrol at Indian Oil. Ref: IOI6655.,Travel,780.5
"Axis bank UPI debit INR 2,300.00 for surgery payment at Apollo Hospital. Ref No: HSP7766.",Medical,2300.0
Kotak Mahindra UPI payment INR 400.25 for water bill. Ref: WTR8877.,Bills,400.25
Paytm UPI txn INR 125.75 for Swiggy order #55667. Ref ID: SWG9988.,Food,125.75
PhonePe UPI debit INR 950.00 for Amazon purchase (electronics). Ref: AMZ1100.,Others,950.0
Your HDFC UPI ID xyz@hdfc debited INR 85.00 for tea at Tea Stall. Ref: TEA2211.,Food,85.0
"SBI UPI txn INR 1,500.00 for gas cylinder refill. Ref ID: GAS3322.",Bills,1500.0
"ICICI UPI payment INR 1,200.00 for UberX ride to airport. Ref: UBR4433.",Travel,1200.0
"Axis bank UPI debit INR 2,000.00 for dental implant procedure. Ref No: DNT5544.",Medical,2000.0
Kotak Mahindra UPI payment INR 300.00 for mobile recharge. Ref: MOB6655.,Bills,300.0
"Paytm UPI txn INR 1,800.00 for annual Netflix subscription. Ref ID: SUB7766.",Others,1800.0
PhonePe UPI debit INR 650.40 for grocery from Zepto. Ref: ZPT8877.,Groceries,650.4
Your HDFC UPI ID xyz@hdfc debited INR 275.00 for UberPOOL ride. Ref: UBP9988.,Travel,275.0
SBI UPI txn INR 420.75 for Swiggy order #66778. Ref ID: SWG1100.,Food,420.75
"ICICI UPI payment INR 1,050.00 for IRCTC train ticket (3A). Ref: IRCTC2211.",Travel,1050.0
Axis bank UPI debit INR 780.30 for pharmacy purchase at MedPlus. Ref No: PHM3322.,Medical,780.3
Kotak Mahindra UPI payment INR 540.00 for electricity bill (July). Ref: ELE4433.,Bills,540.0
"Paytm UPI txn INR 1,250.00 for online shopping at Flipkart. Ref ID: FLP5544.",Others,1250.0
PhonePe UPI debit INR 95.60 for coffee at Cafe Coffee Day. Ref: CCD6655.,Food,95.6
Your HDFC UPI ID xyz@hdfc debited INR 350.00 for Zomato order #77889. Ref: ZOM7766.,Food,350.0
SBI UPI txn INR 210.25 for Blinkit grocery delivery. Ref ID: BLK8877.,Groceries,210.25
"ICICI UPI payment INR 1,100.00 for Uber ride to mall. Ref: UBR9988.",Travel,1100.0
"Axis bank UPI debit INR 2,500.00 for cardiac checkup at Heart Care Hospital. Ref No: HCH1100.",Medical,2500.0
Kotak Mahindra UPI payment INR 780.00 for water bill. Ref: WTR2211.,Bills,780.0
Paytm UPI txn INR 125.00 for Swiggy order #88990. Ref ID: SWG3322.,Food,125.0
"PhonePe UPI debit INR 1,500.00 for annual Amazon Prime membership. Ref: AMZ4433.",Others,1500.0
Your HDFC UPI ID xyz@hdfc debited INR 45.00 for tea at local stall. Ref: TEA5544.,Food,45.0
SBI UPI txn INR 650.75 for DMart grocery purchase. Ref ID: DMR6655.,Groceries,650.75
ICICI UPI payment INR 780.50 for petrol at HP Pump. Ref: HPP7766.,Travel,780.5
"Axis bank UPI debit INR 1,800.00 for orthopedic surgery at City Hospital. Ref No: ORT8877.",Medical,1800.0
Kotak Mahindra UPI payment INR 300.00 for broadband bill. Ref: BBR9988.,Bills,300.0
"Paytm UPI txn INR 1,250.00 for Flipkart order (fashion). Ref ID: FLP1100.",Others,1250.0
PhonePe UPI debit INR 95.30 for coffee at Starbucks. Ref: STB2211.,Food,95.3
Your HDFC UPI ID xyz@hdfc debited INR 420.00 for Swiggy order #99001. Ref: SWG3322.,Food,420.0
"SBI UPI txn INR 1,200.00 for IRCTC train ticket (SL). Ref ID: IRCTC4433.",Travel,1200.0
ICICI UPI payment INR 850.25 for UberX ride to office. Ref: UBR5544.,Travel,850.25
"Axis bank UPI debit INR 2,200.00 for chemotherapy session. Ref No: CHE6655.",Medical,2200.0
Kotak Mahindra UPI payment INR 540.75 for electricity bill (August). Ref: ELE7766.,Bills,540.75
"Paytm UPI txn INR 1,300.00 for online shopping at Myntra. Ref ID: MYT8877.",Others,1300.0
PhonePe UPI debit INR 78.90 for tea at Tea Stall. Ref: TEA9988.,Food,78.9
Your HDFC UPI ID xyz@hdfc debited INR 310.00 for Zomato order #101112. Ref: ZOM1100.,Food,310.0
SBI UPI txn INR 220.50 for Blinkit groceries. Ref ID: BLK2211.,Groceries,220.5
ICICI UPI payment INR 950.00 for petrol at Bharat Petroleum. Ref: BPA3322.,Travel,950.0
"Axis bank UPI debit INR 1,600.00 for cataract surgery at Eye Care Hospital. Ref No: EYE4433.",Medical,1600.0
Kotak Mahindra UPI payment INR 420.00 for water bill (Sept). Ref: WTR5544.,Bills,420.0
"Paytm UPI txn INR 1,050.00 for Swiggy order #121314. Ref ID: SWG6655.",Food,1050.0
"PhonePe UPI debit INR 2,000.00 for annual Disney+ Hotstar subscription. Ref: DSH7766.",Others,2000.0
Your HDFC UPI ID xyz@hdfc debited INR 85.00 for tea at local stall. Ref: TEA8877.,Food,85.0
"SBI UPI txn INR 1,400.00 for gas cylinder refill. Ref ID: GAS9988.",Bills,1400.0
"ICICI UPI payment INR 1,250.00 for Uber ride to airport. Ref: UBR1100.",Travel,1250.0
"Axis bank UPI debit INR 2,300.00 for heart angiography at Cardio Hospital. Ref No: CAR2211.",Medical,2300.0
Kotak Mahindra UPI payment INR 350.00 for mobile recharge. Ref: MOB3322.,Bills,350.0
"Paytm UPI txn INR 1,750.00 for online shopping at Amazon (books). Ref ID: AMZ4433.",Others,1750.0
PhonePe UPI debit INR 120.40 for coffee at Cafe Coffee Day. Ref: CCD5544.,Food,120.4
Your HDFC UPI ID xyz@hdfc debited INR 275.00 for UberPOOL ride. Ref: UBP6655.,Travel,275.0
SBI UPI txn INR 380.75 for Swiggy order #131415. Ref ID: SWG7766.,Food,380.75
"ICICI UPI payment INR 1,050.00 for IRCTC AC ticket (2A). Ref: IRCTC8877.",Travel,1050.0
Axis bank UPI debit INR 780.30 for pharmacy purchase at MedPlus. Ref No: PHM9988.,Medical,780.3
Kotak Mahindra UPI payment INR 540.00 for electricity bill (Oct). Ref: ELE1100.,Bills,540.0
"Paytm UPI txn INR 1,300.00 for Flipkart order (home appliances). Ref ID: FLP2211.",Others,1300.0
PhonePe UPI debit INR 95.60 for tea at Tea Stall. Ref: TEA3322.,Food,95.6
Your HDFC UPI ID xyz@hdfc debited INR 420.00 for Zomato order #141516. Ref: ZOM4433.,Food,420.0
SBI UPI txn INR 210.35 for Blinkit grocery delivery. Ref ID: BLK5544.,Groceries,210.35
ICICI UPI payment INR 850.00 for petrol at Indian Oil. Ref: IOI6655.,Travel,850.0
"Axis bank UPI debit INR 2,500.00 for neurology consultation. Ref No: NEO7766.",Medical,2500.0
Kotak Mahindra UPI payment INR 300.00 for water bill (Nov). Ref: WTR8877.,Bills,300.0
"Paytm UPI txn INR 1,050.00 for Swiggy order #151617. Ref ID: SWG9988.",Food,1050.0
"PhonePe UPI debit INR 2,200.00 for annual Amazon Prime membership renewal. Ref: AMZ1100.",Others,2200.0
Your HDFC UPI ID xyz@hdfc debited INR 45.00 for tea at local stall. Ref: TEA2211.,Food,45.0
SBI UPI txn INR 650.25 for DMart groceries. Ref ID: DMR3322.,Groceries,650.25
ICICI UPI payment INR 780.50 for petrol at HP Pump. Ref: HPP4433.,Travel,780.5
"Axis bank UPI debit INR 1,800.00 for orthopedic surgery at City Hospital. Ref No: ORT5544.",Medical,1800.0
Kotak Mahindra UPI payment INR 540.75 for broadband bill. Ref: BBR6655.,Bills,540.75
"Paytm UPI txn INR 1,250.00 for online shopping at Myntra (shoes). Ref ID: MYT7766.",Others,1250.0
PhonePe UPI debit INR 78.90 for coffee at Starbucks. Ref: STB8877.,Food,78.9
Your HDFC UPI ID xyz@hdfc debited INR 320.00 for Swiggy order #161718. Ref: SWG9988.,Food,320.0
"SBI UPI txn INR 1,200.00 for IRCTC train ticket (SL). Ref ID: IRCTC1100.",Travel,1200.0
ICICI UPI payment INR 950.25 for UberX ride to office. Ref: UBR2211.,Travel,950.25
"Axis bank UPI debit INR 2,200.00 for chemotherapy session. Ref No: CHE3322.",Medical,2200.0
Kotak Mahindra UPI payment INR 420.00 for electricity bill (Dec). Ref: ELE4433.,Bills,420.0
"Paytm UPI txn INR 1,300.00 for Flipkart order (electronics). Ref ID: FLP5544.",Others,1300.0
PhonePe UPI debit INR 95.30 for tea at Tea Stall. Ref: TEA6655.,Food,95.3
Your HDFC UPI ID xyz@hdfc debited INR 275.00 for UberPOOL ride. Ref: UBP7766.,Travel,275.0
SBI UPI txn INR 380.75 for Zomato order #171819. Ref ID: ZOM8877.,Food,380.75
"ICICI UPI payment INR 1,050.00 for IRCTC AC ticket (2A). Ref: IRCTC9988.",Travel,1050.0
Axis bank UPI debit INR 780.30 for pharmacy purchase at MedPlus. Ref No: PHM1100.,Medical,780.3
Kotak Mahindra UPI payment INR 300.00 for water bill (Jan). Ref: WTR2211.,Bills,300.0
"Paytm UPI txn INR 1,250.00 for Swiggy order #181920. Ref ID: SWG3322.",Food,1250.0
"PhonePe UPI debit INR 2,200.00 for annual Netflix subscription renewal. Ref: SUB4433.",Others,2200.0
Your HDFC UPI ID xyz@hdfc debited INR 85.00 for tea at local stall. Ref: TEA5544.,Food,85.0
"SBI UPI txn INR 1,400.00 for gas cylinder refill. Ref ID: GAS6655.",Bills,1400.0
"ICICI UPI payment INR 1,250.00 for Uber ride to airport. Ref: UBR7766.",Travel,1250.0
"Axis bank UPI debit INR 2,300.00 for heart angiography at Cardio Hospital. Ref No: CAR8877.",Medical,2300.0
Kotak Mahindra UPI payment INR 350.00 for mobile recharge. Ref: MOB9988.,Bills,350.0
"Paytm UPI txn INR 1,750.00 for online shopping at Amazon (gadgets). Ref ID: AMZ1100.",Others,1750.0
PhonePe UPI debit INR 120.40 for coffee at Cafe Coffee Day. Ref: CCD2211.,Food,120.4
Your HDFC UPI ID xyz@hdfc debited INR 275.00 for UberPOOL ride. Ref: UBP3322.,Travel,275.0
SBI UPI txn INR 380.75 for Swiggy order #191021. Ref ID: SWG4433.,Food,380.75
"ICICI UPI payment INR 1,050.00 for IRCTC AC ticket (2A). Ref: IRCTC5544.",Travel,1050.0
Axis bank UPI debit INR 780.30 for pharmacy purchase at MedPlus. Ref No: PHM6655.,Medical,780.3
Kotak Mahindra UPI payment INR 540.00 for electricity bill (Feb). Ref: ELE7766.,Bills,540.0
"Paytm UPI txn INR 1,300.00 for Flipkart order (fashion). Ref ID: FLP8877.",Others,1300.0
PhonePe UPI debit INR 95.60 for tea at Tea Stall. Ref: TEA9988.,Food,95.6
Your HDFC UPI ID xyz@hdfc debited INR 420.00 for Zomato order #202122. Ref: ZOM1100.,Food,420.0
SBI UPI txn INR 210.35 for Blinkit grocery delivery. Ref ID: BLK2211.,Groceries,210.35
ICICI UPI payment INR 850.00 for petrol at Indian Oil. Ref: IOI3322.,Travel,850.0
"Axis bank UPI debit INR 2,500.00 for neurology consultation. Ref No: NEO4433.",Medical,2500.0
Kotak Mahindra UPI payment INR 300.00 for water bill (Mar). Ref: WTR5544.,Bills,300.0
"Paytm UPI txn INR 1,050.00 for Swiggy order #212223. Ref ID: SWG6655.",Food,1050.0
"PhonePe UPI debit INR 2,200.00 for annual Amazon Prime membership renewal. Ref: AMZ7766.",Others,2200.0
Your HDFC UPI ID xyz@hdfc debited INR 45.00 for tea at local stall. Ref: TEA8877.,Food,45.0
SBI UPI txn INR 650.25 for DMart groceries. Ref ID: DMR9988.,Groceries,650.25
ICICI UPI payment INR 780.50 for petrol at HP Pump. Ref: HPP1100.,Travel,780.5
"Axis bank UPI debit INR 1,800.00 for orthopedic surgery at City Hospital. Ref No: ORT2211.",Medical,1800.0
Kotak Mahindra UPI payment INR 540.75 for broadband bill. Ref: BBR3322.,Bills,540.75
"Paytm UPI txn INR 1,250.00 for online shopping at Myntra (accessories). Ref ID: MYT4433.",Others,1250.0
PhonePe UPI debit INR 78.90 for coffee at Starbucks. Ref: STB5544.,Food,78.9
Your HDFC UPI ID xyz@hdfc debited INR 320.00 for Swiggy order #232425. Ref: SWG6655.,Food,320.0
"SBI UPI txn INR 1,200.00 for IRCTC train ticket (SL). Ref ID: IRCTC7766.",Travel,1200.0
ICICI UPI payment INR 950.25 for UberX ride to office. Ref: UBR8877.,Travel,950.25
"Axis bank UPI debit INR 2,200.00 for chemotherapy session. Ref No: CHE9988.",Medical,2200.0
Kotak Mahindra UPI payment INR 420.00 for electricity bill (Apr). Ref: ELE1100.,Bills,420.0
"Paytm UPI txn INR 1,300.00 for Flipkart order (electronics). Ref ID: FLP2211.",Others,1300.0
PhonePe UPI debit INR 95.30 for tea at Tea Stall. Ref: TEA3322.,Food,95.3
Your HDFC UPI ID xyz@hdfc debited INR 275.00 for UberPOOL ride. Ref: UBP4433.,Travel,275.0
SBI UPI txn INR 380.75 for Zomato order #242526. Ref ID: ZOM5544.,Food,380.75
"ICICI UPI payment INR 1,050.00 for IRCTC AC ticket (2A). Ref: IRCTC6655.",Travel,1050.0
Axis bank UPI debit INR 780.30 for pharmacy purchase at MedPlus. Ref No: PHM7766.,Medical,780.3
Kotak Mahindra UPI payment INR 300.00 for water bill (May). Ref: WTR8877.,Bills,300.0
"Paytm UPI txn INR 1,250.00 for Swiggy order #262728. Ref ID: SWG9988.",Food,1250.0
"PhonePe UPI debit INR 2,200.00 for annual Netflix subscription renewal. Ref: SUB1100.",Others,2200.0
Your HDFC UPI ID xyz@hdfc debited INR 85.00 for tea at local stall. Ref: TEA2211.,Food,85.0
"SBI UPI txn INR 1,400.00 for gas cylinder refill. Ref ID: GAS3322.",Bills,1400.0
"ICICI UPI payment INR 1,250.00 for Uber ride to airport. Ref: UBR4433.",Travel,1250.0
"Axis bank UPI debit INR 2,300.00 for heart angiography at Cardio Hospital. Ref No: CAR5544.",Medical,2300.0
Kotak Mahindra UPI payment INR 350.00 for mobile recharge. Ref: MOB6655.,Bills,350.0
"Paytm UPI txn INR 1,750.00 for online shopping at Amazon (books). Ref ID: AMZ7766.",Others,1750.0
PhonePe UPI debit INR 120.40 for coffee at Cafe Coffee Day. Ref: CCD8877.,Food,120.4
SBI UPI txn INR 380.75 for Swiggy order #272829. Ref ID: SWG1100.,Food,380.75
"ICICI UPI payment INR 1,050.00 for IRCTC AC ticket (2A). Ref: IRCTC2211.",Travel,1050.0
Kotak Mahindra UPI payment INR 540.00 for electricity bill (Jun). Ref: ELE4433.,Bills,540.0
"Paytm UPI txn INR 1,300.00 for Flipkart order (fashion). Ref ID: FLP5544.",Others,1300.0
PhonePe UPI debit INR 95.60 for tea at Tea Stall. Ref: TEA6655.,Food,95.6
Your HDFC UPI ID xyz@hdfc debited INR 420.00 for Zomato order #282930. Ref: ZOM7766.,Food,420.0
SBI UPI txn INR 210.35 for Blinkit grocery delivery. Ref ID: BLK8877.,Groceries,210.35
ICICI UPI payment INR 850.00 for petrol at Indian Oil. Ref: IOI9988.,Travel,850.0
"Axis bank UPI debit INR 2,500.00 for neurology consultation. Ref No: NEO1100.",Medical,2500.0
Kotak Mahindra UPI payment INR 300.00 for water bill (Jul). Ref: WTR2211.,Bills,300.0
"Paytm UPI txn INR 1,050.00 for Swiggy order #293031. Ref ID: SWG3322.",Food,1050.0
"PhonePe UPI debit INR 2,200.00 for annual Amazon Prime membership renewal. Ref: AMZ4433.",Others,2200.0
SBI UPI txn INR 650.25 for DMart groceries. Ref ID: DMR6655.,Groceries,650.25
